plant_id_eia,plant_primary_fuel,data_availability,ba_code,ba_code_physical,state,distribution_flag,fuel_category,fuel_category_eia930,timezone,shaped_plant_id
55152,DFO,eia_only,SOCO,SOCO,GA,True,petroleum,petroleum,America/New_York,917908
55153,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55154,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,907705
55155,LFG,eia_only,NYIS,NYIS,NY,True,biomass,other,America/New_York,914701
55156,LFG,eia_only,PJM,PJM,VA,True,biomass,other,America/New_York,915701
55160,LFG,eia_only,CISO,CISO,CA,True,biomass,other,America/Los_Angeles,903901
55161,LFG,eia_only,CISO,CISO,CA,True,biomass,other,America/Los_Angeles,903901
55164,NG,cems_and_eia,LGEE,LGEE,KY,False,natural_gas,natural_gas,America/New_York,
55165,NG,cems_and_eia,MISO,MISO,LA,False,natural_gas,natural_gas,America/Chicago,912905
55166,NG,cems_and_eia,DUK,DUK,SC,False,natural_gas,natural_gas,America/New_York,
55168,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55170,NG,cems_and_eia,ISNE,ISNE,NH,False,natural_gas,natural_gas,America/New_York,
55172,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55173,NG,cems_and_eia,MISO,MISO,LA,False,natural_gas,natural_gas,America/Chicago,
55176,NG,cems_and_eia,SWPP,SWPP,TX,False,natural_gas,natural_gas,America/Chicago,
55177,NG,cems_and_eia,WALC,WALC,AZ,False,natural_gas,natural_gas,America/Phoenix,
55178,NG,cems_and_eia,SWPP,SWPP,MO,False,natural_gas,natural_gas,America/Chicago,
55179,NG,cems_and_eia,AVA,BPAT,ID,False,natural_gas,natural_gas,America/Los_Angeles,
55182,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55183,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55184,NG,eia_only,CISO,CISO,CA,True,natural_gas,natural_gas,America/Los_Angeles,903905
55187,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55188,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55192,NG,eia_only,FPC,FPC,FL,False,natural_gas,natural_gas,America/New_York,
55193,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
55196,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
55197,NG,cems_and_eia,TVA,TVA,MS,False,natural_gas,natural_gas,America/Chicago,
55198,NG,cems_and_eia,PJM,PJM,KY,False,natural_gas,natural_gas,America/New_York,915705
55199,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55200,NG,cems_and_eia,PSCO,PSCO,CO,False,natural_gas,natural_gas,America/Denver,
55201,NG,cems_and_eia,MISO,MISO,IL,False,natural_gas,natural_gas,America/Chicago,912905
55202,NG,cems_and_eia,MISO,MISO,IL,False,natural_gas,natural_gas,America/Chicago,912905
55204,NG,cems_and_eia,MISO,MISO,IL,False,natural_gas,natural_gas,America/Chicago,912905
55206,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55207,NG,cems_and_eia,PSCO,PSCO,CO,False,natural_gas,natural_gas,America/Denver,
55208,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55210,NG,cems_and_eia,PNM,EPE,NM,False,natural_gas,natural_gas,America/Denver,
55211,NG,cems_and_eia,ISNE,ISNE,MA,False,natural_gas,natural_gas,America/New_York,
55212,NG,cems_and_eia,ISNE,ISNE,MA,False,natural_gas,natural_gas,America/New_York,
55215,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55216,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55217,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55218,NG,cems_and_eia,MISO,MISO,MS,False,natural_gas,natural_gas,America/Chicago,
55220,NG,cems_and_eia,MISO,MISO,MS,False,natural_gas,natural_gas,America/Chicago,912905
55221,NG,cems_and_eia,MISO,MISO,AR,False,natural_gas,natural_gas,America/Chicago,912905
55222,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,915705
55223,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55224,NG,cems_and_eia,MISO,MISO,IN,False,natural_gas,natural_gas,America/Indiana/Vincennes,912905
55225,NG,cems_and_eia,SWPP,SWPP,OK,False,natural_gas,natural_gas,America/Chicago,
55226,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55228,NG,cems_and_eia,PJM,PJM,OH,False,natural_gas,natural_gas,America/New_York,
55229,NG,cems_and_eia,MISO,MISO,IN,False,natural_gas,natural_gas,America/Indiana/Indianapolis,
55230,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55231,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
55232,NG,cems_and_eia,TVA,TVA,KY,False,natural_gas,natural_gas,America/Chicago,919405
55233,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
55234,NG,cems_and_eia,MISO,MISO,MO,False,natural_gas,natural_gas,America/Chicago,912905
55236,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55237,NG,cems_and_eia,MISO,MISO,IL,False,natural_gas,natural_gas,America/Chicago,912905
55238,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,915705
55239,NG,cems_and_eia,PJM,PJM,NJ,False,natural_gas,natural_gas,America/New_York,
55241,NG,cems_and_eia,SOCO,SOCO,AL,False,natural_gas,natural_gas,America/Chicago,
55242,NG,cems_and_eia,SOCO,SOCO,FL,False,natural_gas,natural_gas,America/Chicago,917905
55243,NG,cems_and_eia,NYIS,NYIS,NY,False,natural_gas,natural_gas,America/New_York,
55244,NG,cems_and_eia,SOCO,SOCO,GA,False,natural_gas,natural_gas,America/New_York,
55245,NG,eia_only,MISO,MISO,IL,True,natural_gas,natural_gas,America/Chicago,912905
55247,NG,cems_and_eia,PJM,PJM,OH,False,natural_gas,natural_gas,America/New_York,
55250,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55251,NG,cems_and_eia,TVA,TVA,TN,False,natural_gas,natural_gas,America/Chicago,
55253,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,915705
55259,NG,cems_and_eia,MISO,MISO,IN,False,natural_gas,natural_gas,America/Chicago,
55262,NG,cems_and_eia,PJM,PJM,OH,False,natural_gas,natural_gas,America/New_York,915705
55263,NG,cems_and_eia,PJM,PJM,OH,False,natural_gas,natural_gas,America/New_York,915705
55264,NG,cems_and_eia,PJM,PJM,OH,False,natural_gas,natural_gas,America/New_York,915705
55265,WND,eia_only,MISO,MISO,MN,False,wind,wind,America/Chicago,912912
55267,NG,cems_and_eia,SOCO,SOCO,GA,False,natural_gas,natural_gas,America/New_York,
55269,NG,cems_and_eia,TVA,TVA,MS,False,natural_gas,natural_gas,America/Chicago,
55270,NG,cems_and_eia,MISO,MISO,MI,False,natural_gas,natural_gas,America/Detroit,
55271,NG,cems_and_eia,SOCO,SOCO,AL,False,natural_gas,natural_gas,America/Chicago,
55274,DFO,eia_only,SOCO,SOCO,GA,True,petroleum,petroleum,America/New_York,917908
55276,NG,cems_and_eia,PJM,PJM,WV,False,natural_gas,natural_gas,America/New_York,
55278,NG,eia_only,WACM,WACM,WY,True,natural_gas,natural_gas,America/Denver,919705
55279,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55281,NG,eia_only,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55282,NG,cems_and_eia,DEAA,SRP,AZ,False,natural_gas,natural_gas,America/Phoenix,
55283,NG,cems_and_eia,WACM,WACM,CO,False,natural_gas,natural_gas,America/Denver,919705
55284,NG,cems_and_eia,PJM,PJM,WV,False,natural_gas,natural_gas,America/New_York,
55285,NG,cems_and_eia,PJM,PJM,VA,False,natural_gas,natural_gas,America/New_York,
55286,NG,cems_and_eia,FPL,FPL,FL,False,natural_gas,natural_gas,America/New_York,908105
55287,WND,eia_only,MISO,MISO,IA,False,wind,wind,America/Chicago,912912
55288,WAT,eia_only,ISNE,ISNE,ME,True,hydro,hydro,America/New_York,911304
55292,NG,cems_and_eia,TVA,TVA,AL,False,natural_gas,natural_gas,America/Chicago,919405
55293,NG,cems_and_eia,TVA,TVA,AL,False,natural_gas,natural_gas,America/Chicago,
55294,NG,cems_and_eia,ISNE,ISNE,ME,False,natural_gas,natural_gas,America/New_York,
55295,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55296,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,915705
55297,NG,cems_and_eia,PJM,PJM,MI,False,natural_gas,natural_gas,America/Detroit,
55298,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
55299,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55304,NG,cems_and_eia,SOCO,SOCO,GA,False,natural_gas,natural_gas,America/New_York,917905
55306,NG,cems_and_eia,SRP,AZPS,AZ,False,natural_gas,natural_gas,America/Phoenix,
55308,NG,cems_and_eia,TVA,TVA,KY,True,natural_gas,natural_gas,America/Chicago,919405
55309,NG,eia_only,MISO,MISO,TX,False,natural_gas,natural_gas,America/Chicago,912905
55311,NG,eia_only,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,907705
55313,NG,eia_only,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,907705
55317,NG,cems_and_eia,ISNE,ISNE,MA,False,natural_gas,natural_gas,America/New_York,
55318,NG,eia_only,FMPP,FMPP,FL,False,natural_gas,natural_gas,America/New_York,
55319,DFO,eia_only,SOCO,SOCO,GA,True,petroleum,petroleum,America/New_York,917908
55320,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,907705
55322,NG,cems_and_eia,NEVP,NEVP,NV,False,natural_gas,natural_gas,America/Los_Angeles,
55327,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55328,NG,cems_and_eia,GRID,BPAT,OR,False,natural_gas,natural_gas,America/Los_Angeles,
55332,NG,cems_and_eia,SOCO,SOCO,GA,False,natural_gas,natural_gas,America/New_York,917905
55333,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55334,NG,cems_and_eia,MISO,MISO,IL,False,natural_gas,natural_gas,America/Chicago,
55337,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
55340,NG,cems_and_eia,AECI,AECI,AR,False,natural_gas,natural_gas,America/Chicago,
55342,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55343,NG,cems_and_eia,PNM,EPE,NM,False,natural_gas,natural_gas,America/Denver,
55345,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55347,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
55348,NG,cems_and_eia,PJM,PJM,OH,False,natural_gas,natural_gas,America/New_York,
55349,NG,cems_and_eia,PJM,PJM,WV,False,natural_gas,natural_gas,America/New_York,
55350,NG,cems_and_eia,PJM,PJM,OH,False,natural_gas,natural_gas,America/New_York,
55353,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55354,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55357,NG,cems_and_eia,MISO,MISO,TX,False,natural_gas,natural_gas,America/Chicago,
55358,NG,cems_and_eia,MISO,MISO,TX,False,natural_gas,natural_gas,America/Chicago,
55364,NG,cems_and_eia,MISO,MISO,IN,False,natural_gas,natural_gas,America/Indiana/Indianapolis,
55365,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55368,WND,eia_only,NYIS,NYIS,NY,True,wind,wind,America/New_York,914712
55369,WO,eia_only,HECO,HECO,HI,False,petroleum,petroleum,Pacific/Honolulu,910008
55370,WND,eia_only,PJM,PJM,PA,True,wind,wind,America/New_York,915712
55372,NG,cems_and_eia,HGMA,SRP,AZ,False,natural_gas,natural_gas,America/Phoenix,910105
55375,NG,cems_and_eia,NYIS,NYIS,NY,False,natural_gas,natural_gas,America/New_York,914705
55377,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
55380,NG,cems_and_eia,MISO,MISO,AR,False,natural_gas,natural_gas,America/Chicago,
55381,DFO,cems_and_eia,PJM,PJM,VA,False,petroleum,petroleum,America/New_York,
55382,NG,cems_and_eia,SOCO,SOCO,GA,False,natural_gas,natural_gas,America/New_York,
55386,NG,cems_and_eia,SCEG,SCEG,SC,False,natural_gas,natural_gas,America/New_York,
55390,DFO,eia_only,ERCO,ERCO,TX,True,petroleum,petroleum,America/Chicago,907708
55391,NG,cems_and_eia,MISO,MISO,WI,False,natural_gas,natural_gas,America/Chicago,
55392,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55393,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55395,NG,cems_and_eia,MISO,MISO,MS,False,natural_gas,natural_gas,America/Chicago,
55396,WND,eia_only,CISO,CISO,CA,False,wind,wind,America/Los_Angeles,903912
55397,NG,cems_and_eia,PJM,PJM,OH,False,natural_gas,natural_gas,America/New_York,
55400,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55401,NG,cems_and_eia,PJM,PJM,OH,False,natural_gas,natural_gas,America/New_York,
55402,NG,cems_and_eia,MISO,MISO,MI,False,natural_gas,natural_gas,America/Detroit,912905
55404,NG,cems_and_eia,MISO,MISO,LA,False,natural_gas,natural_gas,America/Chicago,
55405,NG,cems_and_eia,NYIS,NYIS,NY,False,natural_gas,natural_gas,America/New_York,
55406,NG,cems_and_eia,SOCO,SOCO,GA,False,natural_gas,natural_gas,America/New_York,
55409,NG,cems_and_eia,SOCO,SOCO,AL,False,natural_gas,natural_gas,America/Chicago,917905
55411,NG,cems_and_eia,SOCO,SOCO,AL,False,natural_gas,natural_gas,America/Chicago,
55412,NG,cems_and_eia,TEC,TEC,FL,False,natural_gas,natural_gas,America/New_York,
55414,NG,cems_and_eia,FPC,FPC,FL,False,natural_gas,natural_gas,America/New_York,908005
55415,NG,cems_and_eia,FPC,FPC,FL,False,natural_gas,natural_gas,America/New_York,
55417,NG,cems_and_eia,MISO,MISO,IL,False,natural_gas,natural_gas,America/Chicago,912905
55418,NG,cems_and_eia,MISO,MISO,AR,False,natural_gas,natural_gas,America/Chicago,
55419,NG,cems_and_eia,MISO,MISO,LA,False,natural_gas,natural_gas,America/Chicago,
55429,BLQ,eia_only,MISO,MISO,KY,True,biomass,other,America/Chicago,912901
55433,NG,cems_and_eia,MISO,MISO,LA,False,natural_gas,natural_gas,America/Chicago,
55438,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55439,NG,cems_and_eia,PJM,PJM,VA,False,natural_gas,natural_gas,America/New_York,915705
55440,NG,cems_and_eia,SOCO,SOCO,AL,False,natural_gas,natural_gas,America/Chicago,
55447,NG,cems_and_eia,MISO,MISO,MO,False,natural_gas,natural_gas,America/Chicago,912905
55451,NG,cems_and_eia,TVA,TVA,MS,False,natural_gas,natural_gas,America/Chicago,
55453,NG,cems_and_eia,PSCO,PSCO,CO,False,natural_gas,natural_gas,America/Denver,
55455,NG,cems_and_eia,SRP,SRP,AZ,False,natural_gas,natural_gas,America/Phoenix,
55457,NG,cems_and_eia,SWPP,SWPP,OK,False,natural_gas,natural_gas,America/Chicago,918605
55463,NG,cems_and_eia,SWPP,SWPP,OK,False,natural_gas,natural_gas,America/Chicago,
55464,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55467,NG,cems_and_eia,MISO,MISO,LA,False,natural_gas,natural_gas,America/Chicago,912905
55470,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55477,NG,cems_and_eia,WACM,WACM,WY,False,natural_gas,natural_gas,America/Denver,919705
55478,NG,cems_and_eia,WACM,WACM,SD,False,natural_gas,natural_gas,America/Denver,
55479,SUB,cems_and_eia,WACM,WACM,WY,False,coal,coal,America/Denver,919702
55480,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55481,NG,cems_and_eia,SRP,SRP,AZ,False,natural_gas,natural_gas,America/Phoenix,
55482,NG,cems_and_eia,PSEI,PSEI,WA,False,natural_gas,natural_gas,America/Los_Angeles,
55486,NG,cems_and_eia,MISO,MISO,LA,False,natural_gas,natural_gas,America/Chicago,912905
55488,LFG,eia_only,DUK,DUK,NC,True,biomass,other,America/New_York,906901
55496,NG,cems_and_eia,MISO,MISO,IL,False,natural_gas,natural_gas,America/Chicago,912905
55499,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55501,NG,cems_and_eia,ERCO,ERCO,OK,False,natural_gas,natural_gas,America/Chicago,
55502,NG,cems_and_eia,PJM,PJM,IN,False,natural_gas,natural_gas,America/New_York,
55503,NG,cems_and_eia,PJM,PJM,OH,False,natural_gas,natural_gas,America/New_York,
55504,NG,cems_and_eia,WACM,WACM,CO,False,natural_gas,natural_gas,America/Denver,
55505,NG,cems_and_eia,PSCO,PSCO,CO,False,natural_gas,natural_gas,America/Denver,
55508,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55510,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55512,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55513,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55514,NG,cems_and_eia,NEVP,NEVP,NV,False,natural_gas,natural_gas,America/Los_Angeles,
55516,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
55517,NG,cems_and_eia,ISNE,ISNE,CT,False,natural_gas,natural_gas,America/New_York,
55518,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55522,NG,cems_and_eia,WALC,WALC,AZ,False,natural_gas,natural_gas,America/Phoenix,
55524,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
55525,OBG,eia_only,MISO,MISO,WI,True,biomass,other,America/Chicago,912901
55534,DFO,eia_only,DUK,DUK,NC,True,petroleum,petroleum,America/New_York,906908
55538,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55540,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,903905
55541,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55542,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55544,NG,cems_and_eia,AVRN,PACW,OR,False,natural_gas,natural_gas,America/Los_Angeles,
55545,NG,cems_and_eia,ERCO,ERCO,TX,False,natural_gas,natural_gas,America/Chicago,
55556,LFG,eia_only,MISO,MISO,TX,True,biomass,other,America/Chicago,912901
55557,WH,eia_only,LDWP,LDWP,CA,True,other,other,America/Los_Angeles,911907
55558,NG,cems_and_eia,MISO,MISO,WI,False,natural_gas,natural_gas,America/Chicago,
55560,WND,eia_only,BPAT,BPAT,WA,False,wind,wind,America/Los_Angeles,902712
55561,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55562,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55563,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55564,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55565,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55566,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55567,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55568,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55569,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55570,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55571,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55572,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55573,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55574,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55576,WND,eia_only,MISO,MISO,MN,True,wind,wind,America/Chicago,912912
55579,WND,eia_only,SWPP,SWPP,TX,False,wind,wind,America/Chicago,918612
55581,WND,eia_only,ERCO,ERCO,TX,False,wind,wind,America/Chicago,907712
55589,LFG,eia_only,ISNE,ISNE,MA,True,biomass,other,America/New_York,911301
55596,LFG,eia_only,MISO,MISO,MI,True,biomass,other,America/Detroit,912901
55597,LFG,eia_only,MISO,MISO,MI,True,biomass,other,America/Detroit,912901
55599,LFG,eia_only,DUK,DUK,NC,True,biomass,other,America/New_York,906901
55601,LFG,eia_only,CISO,CISO,CA,True,biomass,other,America/Los_Angeles,903901
55602,LFG,eia_only,CISO,CISO,CA,True,biomass,other,America/Los_Angeles,903901
55607,WND,eia_only,PACE,PACE,WY,False,wind,wind,America/Denver,915412
55619,NG,eia_only,NYIS,NYIS,NY,True,natural_gas,natural_gas,America/New_York,914705
55620,NG,cems_and_eia,MISO,MISO,LA,False,natural_gas,natural_gas,America/Chicago,
55622,NG,cems_and_eia,PACE,PACE,UT,False,natural_gas,natural_gas,America/Denver,
55625,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55626,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,903905
55627,NG,cems_and_eia,CISO,CISO,CA,False,natural_gas,natural_gas,America/Los_Angeles,
55640,NG,cems_and_eia,PJM,PJM,IL,False,natural_gas,natural_gas,America/Chicago,
55641,NG,cems_and_eia,MISO,MISO,WI,False,natural_gas,natural_gas,America/Chicago,
55645,NG,cems_and_eia,PSCO,PSCO,CO,False,natural_gas,natural_gas,America/Denver,916005
55650,NG,eia_only,PSCO,PSCO,CO,False,natural_gas,natural_gas,America/Denver,916005
55651,NG,cems_and_eia,SWPP,SWPP,OK,False,natural_gas,natural_gas,America/Chicago,
55654,NG,cems_and_eia,PJM,PJM,PA,False,natural_gas,natural_gas,America/New_York,
